"ID","URL","PDF","Country","Province","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"CHICTR2000030254","http://www.chictr.org.cn/showproj.aspx?proj=50137","https://www.medrxiv.org/content/10.1101/2020.03.17.20037432v1.full.pdf","China","Hubei","2020-Feb",NA,"Completed w. Results","Randomised","Unspecified",2,"Confirmed",NA,"Hospital","Mortality, ICU Admission, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Organ Failure or Dysfunction (SOFA), Serious Adverse Events","FPV, Umifenovir",240
"CHICTR2000029759","http://www.chictr.org.cn/showproj.aspx?proj=49352",NA,"China","Chongqing","2020-Feb","2020-May","Suspended","Randomised","Open-Label",3,"Confirmed","Mixed","Hospital","ICU Admission, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea","IFN + Other, LPV/r + IFN, Umifenovir + IFN",60
"NCT04273763","https://ClinicalTrials.gov/show/NCT04273763",NA,"China","Zhejiang","2020-Feb","2020-May","Not Recruiting","Randomised","Open-Label",3,"Confirmed Or Suspected","Non-severe","Outpatient","Mortality, ICU Admission, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Other Mild Symptoms, PaO2-FiO2, Respiratory Rate","IFN + Umifenovir, IFN + Umifenovir + Other",18
"CHICTR2000030922","http://www.chictr.org.cn/showproj.aspx?proj=51141",NA,"China","Guangdong","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed","Non-severe","Outpatient","Mortality, Viral Load or Clearance, Pneumonia or ARDS, ALT","IFN + Other, Umifenovir + IFN",30
"NCT04368988","https://ClinicalTrials.gov/show/NCT04368988",NA,"Australia","Queensland","2020-Apr","2020-Dec","Recruiting","Randomised","Triple",3,NA,NA,"Healthy Exposed","IgG, IgM or IgA, Antibodies","SOC, Vaccine",131
"NCT04368988","https://ClinicalTrials.gov/show/NCT04368988",NA,"Australia","Victoria","2020-Apr","2020-Dec","Recruiting","Randomised","Triple",3,NA,NA,"Healthy Exposed","IgG, IgM or IgA, Antibodies","SOC, Vaccine",131
"NCT04368728","https://ClinicalTrials.gov/show/NCT04368728",NA,"United States","Maryland","2020-Apr","2021-Aug","Recruiting","Randomised","Triple",5,NA,NA,"Healthy Unexposed","Adverse Events, Serious Adverse Events, Antibodies","SOC, Vaccine",7600
"NCT04368728","https://ClinicalTrials.gov/show/NCT04368728",NA,"United States","New York","2020-Apr","2021-Aug","Recruiting","Randomised","Triple",5,NA,NA,"Healthy Unexposed","Adverse Events, Serious Adverse Events, Antibodies","SOC, Vaccine",7600
"NCT04368728","https://ClinicalTrials.gov/show/NCT04368728",NA,"United States","Ohio","2020-Apr","2021-Aug","Recruiting","Randomised","Triple",5,NA,NA,"Healthy Unexposed","Adverse Events, Serious Adverse Events, Antibodies","SOC, Vaccine",7600
"ISRCTN90906759","http://isrctn.com/ISRCTN90906759",NA,"United Kingdom","London","2020-Jul",NA,"Recruiting","Randomised","Single",NA,"Healthy","None","Healthy Unexposed","Adverse Events","Vaccine",10260
"CHICTR2000032716","http://www.chictr.org.cn/showproj.aspx?proj=53389",NA,"China","Shanghai","2020-May","2020-Apr","Completed","Unspecified","Unspecified",2,"Confirmed","Severe","Hospital","C-Reactive Protein, Lymphocyte Count, CD4, PaO2-FiO2","Vitamins",12
"NCT04372017","https://ClinicalTrials.gov/show/NCT04372017",NA,"United States","South Dakota","2020-May","2022-Apr","Recruiting","Randomised","Double",2,NA,NA,"Healthy Exposed, Healthcare Workers",NA,"HCQ, Vitamins",1739
"NCT04385940","https://ClinicalTrials.gov/show/NCT04385940",NA,"Canada","Alberta","2020-May","2020-Aug","Not Recruiting","Randomised","Quadruple",2,"Confirmed","Unclear","Unclear","ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count","Vitamins",64
"NCT04385771","https://ClinicalTrials.gov/show/NCT04385771",NA,"Germany","Berlin","2020-May","2021-May","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Severe","ICU","ICU Admission, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), Adverse Events, IL-6, D-Dimer, Urine Sample","ECMO, ECMO + Cytokine removal",80
"NCT04373707","https://clinicaltrials.gov/show/NCT04373707",NA,"France","Paris","2020-Jan",NA,"Recruiting","Randomised","Single",1,"Confirmed, Suspected","Unclear","Hospital, ICU",NA,"Anticoagulants",602
"CHICTR2000032399","http://www.chictr.org.cn/showproj.aspx?proj=52942",NA,"China","Hubei","2020-Apr","2020-Jul","Recruiting","Randomised","Double",2,"Confirmed","Unclear","Unclear",NA,"SOC, TCM",200
"NCT04351191","https://ClinicalTrials.gov/show/NCT04351191",NA,"Pakistan","Punjab","2020-Apr","2020-May","Recruiting","Randomised","Quadruple",4,"Yes","Non-severe","Outpatient","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance","HCQ, SOC",400
"NCT04346667","https://ClinicalTrials.gov/show/NCT04346667",NA,"Pakistan","Punjab","2020-Apr","2020-May","Recruiting","Randomised","Double",4,NA,NA,"Outpatient","Clinical Improvement Score (Any), Viral Load or Clearance, Cough, Fever, Dyspnea, Adverse Events","HCQ, SOC",400
"NCT04352933","https://ClinicalTrials.gov/show/NCT04352933",NA,"United Kingdom","London","2020-Apr","2020-Oct","Recruiting","Randomised","Quadruple",3,NA,NA,"Healthcare Workers","Hospitalization, Viral Load or Clearance, Other Mild Symptoms","HCQ, SOC",1000
"NCT04362332","https://ClinicalTrials.gov/show/NCT04362332",NA,"Netherlands","Utrecht","2020-Apr","2021-Apr","Recruiting","Randomised","Open-Label",3,NA,NA,"Hospital","Mortality, ICU Admission, Clinical Improvement Score (Any), Treatment-emergent Adverse Events","HCQ, SOC",950
"NCT04354428","https://ClinicalTrials.gov/show/NCT04354428",NA,"United States","Illinois","2020-Apr","2020-Jul","Recruiting","Randomised","Double",4,NA,NA,"Outpatient","Mortality, Hospitalization, Viral Load or Clearance, Serious or Seconday Infections, Adverse Events, Serious Adverse Events","HCQ, HCQ + AZT, SOC",630
"NCT04354428","https://ClinicalTrials.gov/show/NCT04354428",NA,"United States","Louisiana","2020-Apr","2020-Jul","Recruiting","Randomised","Double",4,NA,NA,"Outpatient","Mortality, Hospitalization, Viral Load or Clearance, Serious or Seconday Infections, Adverse Events, Serious Adverse Events","HCQ, HCQ + AZT, SOC",630
"NCT04354428","https://ClinicalTrials.gov/show/NCT04354428",NA,"United States","Massachusetts","2020-Apr","2020-Jul","Recruiting","Randomised","Double",4,NA,NA,"Outpatient","Mortality, Hospitalization, Viral Load or Clearance, Serious or Seconday Infections, Adverse Events, Serious Adverse Events","HCQ, HCQ + AZT, SOC",630
"NCT04354428","https://ClinicalTrials.gov/show/NCT04354428",NA,"United States","New York","2020-Apr","2020-Jul","Recruiting","Randomised","Double",4,NA,NA,"Outpatient","Mortality, Hospitalization, Viral Load or Clearance, Serious or Seconday Infections, Adverse Events, Serious Adverse Events","HCQ, HCQ + AZT, SOC",630
"NCT04354428","https://ClinicalTrials.gov/show/NCT04354428",NA,"United States","Washington","2020-Apr","2020-Jul","Recruiting","Randomised","Double",4,NA,NA,"Outpatient","Mortality, Hospitalization, Viral Load or Clearance, Serious or Seconday Infections, Adverse Events, Serious Adverse Events","HCQ, HCQ + AZT, SOC",630
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Madrid","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Alicante","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Asturias","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Barcelona","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Las Palmas","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","La Rioja","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Murcia","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Navarra","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Valencia","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Alava","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Albacete","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Burgos","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Cuenca","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Granada","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Palencia","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Salamanca","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Segovia","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Sevilla","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Valladolid","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04334928","https://ClinicalTrials.gov/show/NCT04334928",NA,"Spain","Zaragoza","2020-Apr","2020-Jun","Recruiting","Randomised","Double",4,"Healthy","Healthy","Healthcare Workers","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Emtricitabine/Tenofovir, HCQ, HCQ + Emtricitabine/Tenofovir, SOC",4000
"NCT04346147","https://ClinicalTrials.gov/show/NCT04346147",NA,"Spain","Madrid","2020-Apr","2020-Aug","Recruiting","Randomised","Open-Label",4,"Yes","Unspecified","Hospital","Clinical Improvement Score (Any), Treatment-emergent Adverse Events, Serious Adverse Events","HCQ + Imatinib, HCQ + JAKi, HCQ + LPV/r",165
"NCT04344379","https://ClinicalTrials.gov/show/NCT04344379",NA,"France","Paris","2020-Apr","2020-Jul","Recruiting","Randomised","Double",3,"No","Healthy","Healthcare Workers","Viral Load or Clearance","AZT, HCQ, SOC",900
"NCT04351347","https://clinicaltrials.gov/show/NCT04351347",NA,"Egypt","Cairo","2020-Apr",NA,"Not Recruiting","Randomised","Open-Label",2,"Yes","Unspecified","Unclear","Viral Load or Clearance","HCQ, Ivermectin, Nitazoxanide",60
"NCT04347031","https://ClinicalTrials.gov/show/NCT04347031",NA,"Russia","Moscow","2020-Apr","2020-Aug","Recruiting","Randomised","Open-Label",4,NA,NA,"Hospital","Mortality, ICU Admission, Clinical Improvement Score (Any), Viral Load or Clearance, Fever, Other Mild Symptoms, Adverse Events, Serious Adverse Events, C-Reactive Protein","HCQ, Other, TCZ + AZT + HCQ",320
"NCT04356495","https://ClinicalTrials.gov/show/NCT04356495",NA,"France","Paris","2020-Apr","2020-Jul","Not Recruiting","Randomised","Open-Label",5,NA,NA,"Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, Creatinine Phosphokinase, Procalcitonin, Prothrombin, ALT, LDH, Bicarbonates, Quality of Life","Antihypertensive, FPV, HCQ, Other, SOC",1057
"NCT04349592","https://ClinicalTrials.gov/show/NCT04349592",NA,"Qatar","Doha","2020-Apr","2020-May","Not Recruiting","Randomised","Quadruple",3,"Yes","Non-severe","Hospital","Viral Load or Clearance","HCQ, HCQ + AZT, SOC",456
"NCT04344444","https://ClinicalTrials.gov/show/NCT04344444",NA,"United States","Louisiana","2020-Apr","2021-Apr","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital",NA,"HCQ, HCQ + AZT, SOC",600
"CHICTR2000032011","http://www.chictr.org.cn/showproj.aspx?proj=52142",NA,"China","Beijing","2020-Apr","2020-May","Not Recruiting","Randomised","Unspecified",3,"Yes","Severe","Hospital","C-Reactive Protein, IL-6, PaO2-FiO2, Radiographic Findings","Non-invasive respiratory support, SOC",45
"NCT04351763","https://ClinicalTrials.gov/show/NCT04351763",NA,"Poland","Warsaw","2020-Apr","2021-Mar","Recruiting","Randomised","Single",2,"Confirmed","Mixed","Hospital","Mortality, Hospitalization, Clinical Improvement Score (Any), Fever, PaO2-FiO2, Cardiac Outcome (Unspecified)","Amiodarone, SOC, Verapamil",804
"NCT04350281","https://clinicaltrials.gov/show/NCT04350281",NA,"China","Hong Kong","2020-Apr",NA,"Recruiting","Randomised","Open-Label",1,"Yes","Severe","Hospital, ICU","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, IFN",80
"NCT04361461","https://ClinicalTrials.gov/show/NCT04361461",NA,"Brazil","Brasilia","2020-Apr","2020-Nov","Not Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital, ICU","Mortality, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events","HCQ, HCQ + AZT",500
"NCT04355026","https://ClinicalTrials.gov/show/NCT04355026",NA,"Slovenia","Celje","2020-Apr","2020-Jun","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","ICU Admission, Hospitalization, Hospital Discharge, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, HCQ + Bromhexine",90
"NCT04359680","https://ClinicalTrials.gov/show/NCT04359680",NA,"United States","Florida","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",3,NA,NA,"Healthcare Workers","Viral Load or Clearance","Antivirals, SOC",800
"NCT04359680","https://ClinicalTrials.gov/show/NCT04359680",NA,"United States","New York","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",3,NA,NA,"Healthcare Workers","Viral Load or Clearance","Antivirals, SOC",800
"NCT04359680","https://ClinicalTrials.gov/show/NCT04359680",NA,"United States","Texas","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",3,NA,NA,"Healthcare Workers","Viral Load or Clearance","Antivirals, SOC",800
"2020-001406-27","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001406-27/FR/",NA,"France","Paris","2020-Apr",NA,"Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, PaO2-FiO2, Respiratory Rate, Radiographic Findings","AZT, HCQ",NA
"NCT04347915","https://ClinicalTrials.gov/show/NCT04347915",NA,"South Korea","Seoul","2020-Apr","2020-Sep","Recruiting","Randomised","Open-Label",2,"Confirmed","Non-severe","Unclear","Viral Load or Clearance, Non-invasive Ventilation","Clevudine, HCQ",60
"NCT04341870","https://ClinicalTrials.gov/show/NCT04341870",NA,"France","Paris","2020-Apr","2020-May","Suspended","Randomised","Open-Label",3,NA,NA,"Hospital","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ + AZT + Sarilumab, Sarilumab",27
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Florida","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Kansas","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Louisiana","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Maryland","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Minnesota","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Missouri","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","New York","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","North Carolina","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Tennessee","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Texas","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Washington","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
